Unnamed: 0,C,act_fn,attention_dir,attn_coeff,batch_size,d_model,diff_vocab,epoch,eqn_sign,frac,func,funcs,lr,n_heads,n_layers,name,runid,weight_decay,best_test_accuracy,best_train_accuracy,dist_irr,generalization_delay1,generalization_delay2,generalization_gap,mean_std_row,med_std_row,parameter_norm,std_mean_col,std_med_col,training_accuracy,training_loss,validation_accuracy,validation_loss,grad_sym,circ
1176,59,ReLU,casual,0.211292597,3481,105,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,3c52d2qajp,2,1.0,1.0,0.802361522,55.10179831,55.14654983,0.0,0.122929003,0.123687969,12.09810144,0.119746437,0.11946553,1.0,1.41e-08,1.0,2.04e-08,0.999267461,0.966306785
1084,59,ReLU,casual,0.14969582,3481,44,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,jrrx7z8kpf,2,1.0,1.0,0.202623443,28.09634326,28.09634326,0.0,0.23941798,0.240414751,24.22807262,0.235635162,0.236055601,1.0,2.13e-07,1.0,3.03e-07,0.99672392,0.998192941
1600,59,ReLU,casual,0.190470409,3481,52,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,piknunlo68,2,1.0,1.0,0.962001258,33.94764364,33.95297386,0.0,0.058590406,0.058550059,25.26597774,0.056999621,0.060412557,1.0,2.48e-07,1.0,4.5e-07,0.99646331,0.497919972
1973,59,ReLU,casual,0.304226632,3481,444,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,m6gc1r6kha,2,1.0,1.0,0.264245017,72.48137249,72.50775505,0.0,0.188995549,0.188666798,26.36880957,0.184421681,0.184212656,1.0,0.01592805,0.97991395,0.061288951,0.999651965,0.726708982
319,59,ReLU,casual,0.098342546,3481,89,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,dw639dzd4x,2,1.0,1.0,0.996344978,185.5440987,185.5586279,0.0,0.038100292,0.037539857,15.57732872,0.015842963,0.022009027,1.0,0.038784217,0.987087548,0.107607811,0.876875953,0.495713954
1158,59,ReLU,casual,0.711743916,3481,158,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,wc7covhc4r,2,1.0,1.0,0.803619801,40.99396681,40.99396681,0.0,0.119611846,0.116809212,26.30914475,0.08168703,0.086007327,1.0,1.54e-07,1.0,2.59e-07,0.970657262,0.967172236
4024,59,ReLU,casual,0.633309486,3481,289,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,1jm5jpwmf2,2,1.0,1.0,0.177325062,52.98335988,52.98369846,0.0,0.213586495,0.21298686,24.2301493,0.210688167,0.210658271,1.0,1.33e-07,1.0,1.84e-07,0.99389491,0.996953129
4591,59,ReLU,casual,0.289645412,3481,76,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,8avlj6iywu,2,1.0,1.0,0.806606328,40.56078904,40.56078904,0.0,0.099795686,0.100124821,16.41956187,0.096738301,0.096634079,1.0,4.12e-08,1.0,5.78e-08,0.995580857,0.71693488
5338,59,ReLU,casual,0.0670002,3481,410,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,82glvbt43m,2,1.0,1.0,0.444862765,55.63761695,55.64507348,0.0,0.177501284,0.177681509,24.19942662,0.161717279,0.160580819,1.0,1.3e-07,1.0,5.24e-07,0.992662596,0.993783871
2882,59,ReLU,casual,0.093651283,3481,64,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,4jdsljrccf,2,0.942611217,0.976293087,0.96430212,681.015672,15.32231626,0.03368187,0.104405236,0.10651821,16.91737325,0.031509396,0.029490039,0.240301728,1.593231576,0.21377331,1.831093302,0.970376164,0.306015303
755,59,ReLU,casual,0.35893005,3481,188,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,92wmgoxnn5,2,1.0,1.0,0.721664918,61.17644813,61.22613099,0.0,0.128714989,0.123294499,16.19616779,0.125306983,0.124311817,1.0,3.49e-08,1.0,4.49e-08,0.994984943,0.996827725
787,59,ReLU,casual,0.974889591,3481,84,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,jjfbicq2dk,2,1.0,1.0,0.872386701,41.28894046,41.28894046,0.0,0.094550269,0.089608574,24.31266134,0.061634437,0.058730971,1.0,1.51e-07,1.0,2.33e-07,0.201328017,0.934603684
2569,59,ReLU,casual,0.795313526,3481,160,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,81mtsr21tg,2,1.0,1.0,0.501684166,43.39651052,43.39651052,0.0,0.174905173,0.174079751,24.31961751,0.152952944,0.154838061,1.0,1.28e-07,1.0,1.76e-07,0.430740098,0.962364804
476,59,ReLU,casual,0.109396362,3481,141,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ke38qtallw,2,1.0,1.0,0.502978959,45.88276759,45.88276759,0.0,0.145952306,0.141856248,24.11655688,0.127315689,0.12596468,1.0,1.46e-07,1.0,3.35e-07,0.991855908,0.874470423
3790,59,ReLU,casual,0.654586422,3481,245,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,91ksmc637e,2,1.0,1.0,0.591434184,52.5857021,52.59383785,0.0,0.152812109,0.139434231,26.11635074,0.120633511,0.117884256,1.0,1.64e-07,1.0,4.8e-07,0.994141873,0.913657767
3830,59,ReLU,casual,0.845325651,3481,114,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ncyoxi2exd,2,1.0,1.0,0.855578015,54.00698042,54.0083904,0.0,0.122131915,0.12522871,25.18707876,0.062203111,0.063847883,1.0,1.53e-07,1.0,3.25e-07,0.62106301,0.995242156
1745,59,ReLU,casual,0.577541661,3481,58,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,jd9sj98xmi,2,1.0,1.0,0.90416753,41.12861799,41.12861799,0.0,0.151007286,0.153490635,24.45251755,0.080144926,0.075056564,1.0,1.8e-07,1.0,0.000111616,0.978351031,0.970488102
1153,59,ReLU,casual,0.932635218,3481,107,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,cyjbrjeupc,2,1.0,1.0,0.152215852,222.9864092,223.0070879,0.0,0.202950775,0.201527436,17.47655164,0.201302097,0.199557031,1.0,4.42e-08,1.0,6.14e-08,0.994161438,0.505187207
351,59,ReLU,casual,0.905051626,3481,130,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,ereut2nolz,2,1.0,1.0,0.957812112,76.81895941,76.81895941,0.0,0.077971099,0.075116196,23.03769181,0.052378111,0.052036532,1.0,0.001001081,1.0,0.001211964,0.446994113,0.973324966
5955,59,ReLU,casual,0.383535536,3481,70,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,nb5vjbhtme,2,1.0,1.0,0.14846918,45.5988468,45.78746513,0.0,0.213878046,0.213518736,25.24860993,0.211788593,0.210967502,1.0,1.86e-07,1.0,2.59e-07,0.997403417,0.522317187
4370,59,ReLU,casual,0.338102787,3481,75,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,cw3tkasmnw,2,1.0,1.0,0.985514182,42.3544737,42.40735478,0.0,0.04520203,0.044467451,18.23527693,0.030582056,0.036343832,1.0,0.04428129,0.997130573,0.061570796,0.98467847,0.986090336
6085,59,ReLU,casual,0.332874604,3481,121,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,p6ku4y25sb,2,1.0,1.0,0.375987219,206.2969625,206.2969625,0.0,0.188168644,0.176178788,25.91256388,0.177310819,0.176372447,1.0,1.73e-07,1.0,6.43e-07,0.996031995,0.430457838
5917,59,ReLU,casual,0.266541924,3481,94,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,5o3bzzmzru,2,1.0,1.0,0.985444946,177.4705566,177.4791237,0.0,0.042002459,0.040672478,28.73247816,0.027620956,0.028597033,1.0,4.9e-05,1.0,0.000158032,0.949535283,0.435963619
730,59,ReLU,casual,0.220175212,3481,34,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,y3sb55gsnh,2,0.995695829,0.99712646,0.992217568,174.3371549,145.7323509,0.001430631,0.0343505,0.028697575,20.37044218,0.02093945,0.014681136,0.946120679,1.000385667,0.905308485,1.043357604,0.979319732,0.434682271
2024,59,ReLU,casual,0.812707387,3481,47,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,k48tr1mdj7,2,1.0,1.0,0.736492749,32.23892021,32.24559238,0.0,0.130188866,0.127273977,24.48881976,0.088787064,0.087109145,1.0,1.94e-07,1.0,3.24e-07,0.598157378,0.957538316
5502,59,ReLU,casual,0.436480592,3481,430,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,sf7zx2of3g,2,1.0,1.0,0.876346672,84.52758272,84.59522328,0.0,0.10104897,0.094068036,47.29575999,0.098772531,0.098487587,0.988864958,0.190491395,0.985652804,0.19855907,-0.68252564,0.998463218
4855,59,ReLU,casual,0.959350061,3481,215,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,v7sc9eskrl,2,1.0,1.0,0.76821812,67.4126249,67.4126249,0.0,0.122420093,0.117929697,18.14447947,0.113314441,0.106966255,0.872844815,0.933129706,0.836441875,0.964764169,-0.536042716,0.735513214
5483,59,ReLU,casual,0.072817033,3481,73,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,kz13g1ptqy,2,1.0,1.0,0.971064538,44.71644109,44.727403,0.0,0.065822706,0.064620853,22.1445746,0.041644203,0.040569252,1.0,1.14e-06,1.0,0.000274742,0.994315147,0.834461413
3617,59,ReLU,casual,0.225648117,3481,75,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,xoon2zolss,2,1.0,1.0,0.673864098,67.99984878,67.99984878,0.0,0.172320129,0.181574257,24.12620736,0.123084929,0.116119937,1.0,1.61e-07,1.0,2.75e-07,0.990682005,0.978793696
4357,59,ReLU,casual,0.383991981,3481,279,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,7fklocucs8,2,1.0,1.0,0.521563473,64.53686735,64.55574393,0.0,0.156165142,0.150819262,14.80915702,0.152637239,0.14887443,1.0,2.58e-08,1.0,5.4e-08,0.897409601,0.904049673
2223,59,ReLU,casual,0.47889634,3481,495,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,munw7hfsoz,2,1.0,1.0,0.257342193,72.77817769,72.78066733,0.0,0.227686186,0.231840338,25.03218983,0.22370231,0.230850209,1.0,0.00953531,0.994261146,0.029963,0.998317201,0.751019225
2091,59,ReLU,casual,0.991979558,3481,37,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,n1njw14len,2,0.981348634,1.0,0.88820847,637.6385586,266.3916067,0.018651366,0.074713782,0.064308909,31.95586842,0.064943403,0.052822559,1.0,0.042988975,0.974175036,0.116904497,0.508752483,0.97072009
3718,59,ReLU,casual,0.165415904,3481,97,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,w9vgkjo2pt,2,1.0,1.0,0.208505197,45.99522814,45.99661957,0.0,0.186699345,0.187002292,23.23306492,0.183093874,0.182692104,1.0,1.4e-07,1.0,1.98e-07,0.992658095,0.940917532
4147,59,ReLU,casual,0.332031142,3481,376,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,nklnanf9kc,2,1.0,1.0,0.177472433,215.9172252,215.9792346,0.0,0.205782962,0.205323707,25.18629627,0.203081478,0.20247645,1.0,1.37e-07,1.0,2.1e-07,0.992234376,0.499939067
4952,59,ReLU,casual,0.510827192,3481,440,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,hk36lcdm8p,2,1.0,1.0,0.584696423,50.53371639,50.53509957,0.0,0.143601435,0.143396078,25.96944351,0.118805624,0.115802963,1.0,1.56e-07,1.0,2.65e-06,0.990176437,0.990368531
1695,59,ReLU,casual,0.469724199,3481,140,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,m3lyqr4193,2,1.0,1.0,0.832340977,85.00128213,85.0080718,0.0,0.135280978,0.127514438,27.0320043,0.125249837,0.122637212,1.0,1.8e-07,1.0,2.84e-07,0.995571227,0.498237549
3254,59,ReLU,casual,0.902163022,3481,33,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,cyti5hn1ev,2,0.994261146,0.999640822,0.988121702,179.7044915,72.59907308,0.005379677,0.075929267,0.069570939,16.60625826,0.0329159,0.017757311,0.654453993,1.52681697,0.510760427,1.589147437,0.886300908,0.352975173
5895,59,ReLU,casual,0.217946554,3481,121,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,bvg5m97ana,2,1.0,1.0,0.975344322,72.78757948,72.79667119,0.0,0.063958253,0.063044116,21.6216469,0.042205662,0.043184698,1.0,1.98e-06,1.0,3.22e-06,0.553927132,0.761884234
2843,59,ReLU,casual,0.981200128,3481,39,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,579wiuweqb,2,1.0,1.0,0.720154434,37.86322974,37.95404535,0.0,0.119195193,0.126224903,17.91447291,0.10649878,0.103444242,1.0,0.095871007,0.998565257,0.113312151,-0.494762183,0.984767936
3658,59,ReLU,casual,0.078758837,3481,209,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,vqqncadpwe,2,1.0,1.0,0.990643101,377.4557384,377.4557384,0.0,0.078662734,0.073817133,26.45461863,0.022620884,0.029732241,0.582255721,0.89090391,0.565279782,0.919048639,0.248912407,0.457259835
996,59,ReLU,casual,0.335408244,3481,55,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,e2liza62ol,2,1.0,1.0,0.682775859,51.65857966,51.65857966,0.0,0.136959564,0.126143823,24.48568594,0.103432617,0.102375315,1.0,1.83e-07,1.0,2.67e-07,0.98861308,0.974216545
1747,59,ReLU,casual,0.237353548,3481,67,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,k61bchkxa6,2,1.0,1.0,0.964765307,59.52419459,59.54308765,0.0,0.065189214,0.054672201,20.5000512,0.041063671,0.034342268,0.212643683,9.860469904,0.225251079,9.958333759,0.976539131,0.708433045
3580,59,ReLU,casual,0.805074088,3481,109,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,c8z8z71hhd,2,1.0,1.0,0.862685779,41.01385838,41.01385838,0.0,0.132861265,0.126432783,29.07371239,0.073044245,0.069653163,1.0,0.000508577,1.0,0.000739751,0.891475398,0.488097309
3381,59,ReLU,casual,0.708633052,3481,192,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,hnver4wdc4,2,1.0,1.0,0.687501676,229.6488351,229.6499003,0.0,0.147497022,0.14614597,26.06444687,0.110392429,0.111332291,1.0,1.5e-07,1.0,2.4e-07,0.619668975,0.504227708
1599,59,ReLU,casual,0.697448623,3481,452,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ofxu1c19if,2,1.0,1.0,0.246462553,58.53476761,58.55477536,0.0,0.17443286,0.17303906,25.25097271,0.169482398,0.16955111,1.0,1.42e-07,1.0,4.05e-07,0.993747758,0.999665893
604,59,ReLU,casual,0.877308591,3481,346,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,7b1p7rplwu,2,1.0,1.0,0.391633432,62.6150857,62.6150857,0.0,0.16042404,0.161226501,25.68952901,0.147738653,0.147305023,1.0,1.48e-07,1.0,2.27e-07,0.989841352,0.873253725
308,59,ReLU,casual,0.199366292,3481,133,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,lscggn39ta,2,1.0,1.0,0.686691545,100.5825759,100.5882653,0.0,0.127046145,0.12455954,14.71010316,0.099897612,0.09834514,1.0,2.7e-08,1.0,4.31e-07,0.999430267,0.80518411
2960,59,ReLU,casual,0.530492055,3481,34,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,pm6vjy6j21,2,0.929698706,0.974856317,0.681146145,1041.710157,141.3417452,0.045157611,0.113234718,0.104836824,30.71501417,0.112247369,0.103935178,0.970545948,0.293142783,0.919655681,0.406471806,0.99872695,0.909102214
4506,59,ReLU,casual,0.611569566,3481,396,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,9lu6ryoka9,2,1.0,1.0,0.482880717,73.29059711,73.29059711,0.0,0.199620393,0.200870445,31.72144026,0.195152329,0.198595133,0.948275864,0.36795076,0.954088986,0.364755479,-0.752039368,0.978286777
50,59,ReLU,casual,0.549209949,3481,41,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,knbdyty46o,2,1.0,1.0,0.971541762,19.48578774,19.50848353,0.0,0.059161538,0.061696068,17.92036926,0.03246877,0.031101896,0.999640822,0.06835511,0.997130573,0.090740794,0.820000372,0.587770594
1049,59,ReLU,casual,0.114626168,3481,32,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,a9pagcbos9,2,0.882352948,0.959051728,0.999487718,1545.681491,33.9711219,0.07669878,0.045534169,0.033423389,16.43228598,0.00714356,0.013414641,0.310704023,1.519592045,0.226685792,1.633134937,0.996860561,0.282618141
5740,59,ReLU,casual,0.224147693,3481,170,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,hqtkcm74kk,2,1.0,1.0,0.981335791,72.55412124,72.56264916,0.0,0.057098982,0.056712977,34.93989393,0.032057426,0.034634793,1.0,4.55e-06,1.0,2.2e-05,0.782565042,0.554697071
5724,59,ReLU,casual,0.373532275,3481,116,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,p1rb1d3siz,2,1.0,1.0,0.915824986,91.5993181,91.61533347,0.0,0.089967184,0.083863858,21.14082911,0.062903754,0.049227294,0.406609207,1.33545268,0.417503595,1.409937914,0.929621469,0.448586475
323,59,ReLU,casual,0.194416151,3481,197,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,6bfph3esly,2,1.0,1.0,0.852608681,52.6254062,52.63036073,0.0,0.128068912,0.12777983,24.86250283,0.067606315,0.070900276,1.0,1.48e-07,1.0,6.67e-06,0.990737957,0.826628986
506,59,ReLU,casual,0.063742124,3481,143,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,wlbet1r95i,2,1.0,1.0,0.531975562,130.0027182,130.0256036,0.0,0.167531031,0.168791577,25.56825952,0.143115096,0.143862381,1.0,1.61e-07,1.0,5.08e-07,0.991009316,0.490302649
5114,59,ReLU,casual,0.06674659,3481,70,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,mvmqoonklc,2,1.0,1.0,0.963866897,53.43589796,53.54825294,0.0,0.055878673,0.054875322,19.29360066,0.04703197,0.053101005,1.0,0.000105361,1.0,0.000171507,0.985619145,0.865744137
576,59,ReLU,casual,0.073497507,3481,244,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,fqcsnsws6m,2,1.0,1.0,0.961242784,347.0149857,347.0349419,0.0,0.055453196,0.047606399,26.829235,0.036686061,0.035084629,0.969109178,0.509953963,0.952654243,0.526427469,0.389627185,0.466424693
1837,59,ReLU,casual,0.281616719,3481,395,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,23w4vm8q4x,2,1.0,1.0,0.287518841,56.05928386,56.05928386,0.0,0.176671142,0.175808812,24.10672646,0.169851682,0.171099971,1.0,1.25e-07,1.0,2.14e-07,0.988579287,0.948059361
401,59,ReLU,casual,0.313455052,3481,106,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,avd8qb81fu,2,1.0,1.0,0.256379584,73.19046593,73.20811444,0.0,0.224592627,0.22256473,26.14291118,0.219807721,0.2187461,1.0,1.83e-07,1.0,2.41e-07,0.995818099,0.500027172
5383,59,ReLU,casual,0.455713382,3481,95,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,cwnbqhl2lt,2,1.0,1.0,0.977603038,54.7025782,54.81320935,0.0,0.053485068,0.052411129,16.90071228,0.03741358,0.041193659,1.0,1.19e-07,1.0,1.6e-07,0.872945189,0.814877992
5951,59,ReLU,casual,0.504689447,3481,166,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,d43i1hgd3h,2,1.0,1.0,0.909987854,76.42938905,76.44284883,0.0,0.081385633,0.073559525,23.60662152,0.057036897,0.068509885,0.999640822,0.277067571,0.998565257,0.298412132,-0.204489117,0.995769439
1172,59,ReLU,casual,0.152564642,3481,34,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,eiz1mv73po,2,0.972740293,0.978807449,0.678985049,137.4351771,16.40935059,0.006067157,0.175236959,0.204929673,19.74113257,0.174282301,0.200272255,0.819324732,0.789204748,0.799139202,0.818356503,0.999997768,0.929113039
1322,59,ReLU,casual,0.427477862,3481,79,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,4dkeagy4pe,2,1.0,1.0,0.952637243,40.60305352,40.74993455,0.0,0.06956028,0.066098015,20.82978193,0.03782762,0.040849055,0.604885042,1.075471883,0.586800575,1.122975169,0.896647801,0.896320403
6101,59,ReLU,casual,0.093742916,3481,67,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,qx78clb7ja,2,1.0,1.0,0.930719349,68.73459782,68.76515881,0.0,0.081679852,0.083428307,20.35199884,0.068970701,0.070964073,1.0,9.86e-06,1.0,2.45e-05,0.984958861,0.569512343
1964,59,ReLU,casual,0.056124568,3481,153,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,o2lspjdu9c,2,1.0,1.0,0.930393006,108.4751383,108.4847809,0.0,0.084855239,0.081828908,17.40251543,0.06362421,0.064419659,1.0,3.5e-08,1.0,1.6e-06,0.995667632,0.491496602
4648,59,ReLU,casual,0.5862578,3481,86,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,ooet95psck,2,1.0,1.0,0.938386382,87.26230919,87.28441645,0.0,0.078295622,0.081116267,24.30328164,0.062203807,0.060229886,1.0,0.005810752,1.0,0.008117758,0.960238751,0.472095693
491,59,ReLU,casual,0.588481072,3481,155,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,lxu8jlpx65,2,1.0,1.0,0.288345149,42.53572535,42.53572535,0.0,0.179945202,0.179172508,25.04501886,0.172886979,0.17233354,1.0,1.5e-07,1.0,2.2e-07,0.991020583,0.965118056
5045,59,ReLU,casual,0.875146402,3481,195,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,zia1e9yerf,2,1.0,1.0,0.684153303,52.32891907,52.34529776,0.0,0.133969657,0.131874558,25.65194539,0.099793159,0.100878392,1.0,1.45e-07,1.0,2.43e-07,0.720008576,0.747830541
4421,59,ReLU,casual,0.382574216,3481,264,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,7bk2ronumc,2,1.0,1.0,0.597020909,51.27767961,51.27767961,0.0,0.127798169,0.126818952,24.97309479,0.112677626,0.109388363,1.0,1.46e-07,1.0,1.29e-06,0.992577915,0.999217449
2181,59,ReLU,casual,0.631802851,3481,87,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,dmxjmu4rl3,2,1.0,1.0,0.837313338,208.5271125,208.5359893,0.0,0.095454553,0.091385368,22.72122689,0.085695501,0.083302683,1.0,0.018847552,0.991391659,0.055061754,0.984592556,0.446174467
5234,59,ReLU,casual,0.291218726,3481,75,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,m9ea65jxo6,2,1.0,1.0,0.792165146,29.39641691,29.39641691,0.0,0.133750597,0.12226682,24.03598841,0.088619055,0.085387998,1.0,1.69e-07,1.0,9.32e-07,0.991371515,0.849035199
4019,59,ReLU,casual,0.213426069,3481,217,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,wttr57qtq7,2,1.0,1.0,0.883374194,67.24861054,67.2513934,0.0,0.078746382,0.063546874,25.66218428,0.047583701,0.044885251,1.0,0.000248837,0.998565257,0.005475157,0.963796266,0.57918228
2357,59,ReLU,casual,0.237518701,3481,300,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,2rfnocmvtj,2,1.0,1.0,0.99575881,55.36362549,55.37425706,0.0,0.028159445,0.026904837,32.18577889,0.018426384,0.019363103,1.0,0.008975573,0.994261146,0.016809311,0.052944566,0.991998634
5117,59,ReLU,casual,0.975573484,3481,77,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,lduqbycya1,2,1.0,1.0,0.985475198,38.43107498,38.43107498,0.0,0.057224071,0.057788592,20.73143009,0.033638239,0.036367045,1.0,0.000434542,1.0,0.000835513,0.276591484,0.97455987
1375,59,ReLU,casual,0.005374627,3481,118,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,qyzorvd6ia,2,1.0,1.0,0.211147605,95.70933264,95.70967329,0.0,0.200750419,0.199361657,24.10670461,0.196738068,0.195537052,1.0,1.43e-07,1.0,2.4e-07,0.992793472,0.499416847
